,created_at,id_str,Company_to_Customer,in_reply_to_status_id_str,in_reply_to_user_id_str,in_reply_to_screen_name,Text,replyToSN,created,replyToSID,id,replyToUID,screenName
9051,Tue Jun 13 08:16:24 +0000 2017,8.74541E+17,"@CarrieRosePR Hi Carrie, did you manage to get the reg number of the van? I can get our Fleet Team to track him down &amp; investigate. ^Shelley",8.74533E+17,441804517,CarrieRosePR,Just seen a man driving in a @BritishGas van driving with a bottle f Budweiser in his hand <ed><U+00A0><U+00BE><ed><U+00B4><U+0094> at 8:30am too!! https://t.co/8jCox7ZTu2,NA,13/06/2017 07:46,NA,8.74533E+17,NA,CarrieRosePR
9191,Tue Jun 13 08:11:06 +0000 2017,8.7454E+17,"@hillww1 Great, if you need any further help just give me a shout. Thanks, Waz",8.74539E+17,230819862,hillww1,@BritishGasHelp Hi thanks for the reply. Just tried again and it worked!,BritishGasHelp,13/06/2017 08:09,8.74533E+17,8.74539E+17,431673892,hillww1
9251,Tue Jun 13 08:10:45 +0000 2017,8.7454E+17,"@AFewViews Please DM the address &amp; I'll investigate. Cheers, Dan https://t.co/dlgcd4bsep",8.74536E+17,1550366647,AFewViews,@BritishGasHelp Taken off your list! I don't know how you have that number as the entire time I've been in the hous… https://t.co/UfcIVBC984,BritishGasHelp,13/06/2017 07:55,8.74529E+17,8.74536E+17,431673892,AFewViews
9351,Tue Jun 13 08:09:53 +0000 2017,8.74539E+17,"@sbarnea Hi Sorin, I'm sorry to hear this and I can help. Please pop me a DM over with your full address and phone number. Thanks, Sharon",8.74524E+17,14974709,sbarnea,@BritishGas should clearly be avoided. We tried for MONTHS to consolidate bills and they never called back. Time to… https://t.co/DdvCOmi2s5,BritishGas,13/06/2017 07:09,NA,8.74524E+17,46630225,sbarnea
9451,Tue Jun 13 08:07:13 +0000 2017,8.74539E+17,"@melaniekate33 Hi Melaine, please can you send over your full address &amp; tel number so I can take a look? Thanks, Jamie-Lee",8.74371E+17,435301835,melaniekate33,@BritishGasHelp Hi there-had my boiler serviced today and told we would receive certificate by email but it hasn't come through? Pls help!,BritishGasHelp,12/06/2017 21:01,NA,8.74371E+17,431673892,melaniekate33
9551,Tue Jun 13 07:57:30 +0000 2017,8.74536E+17,"@andrewjp81 Hi Andrew, I can only booked weekday appts, if you call us on 0800 048 1000 my colleagues maybe able to… https://t.co/sAVKmgAQPn",8.74536E+17,8.04217E+17,andrewjp81,"@BritishGasHelp Well that's the point , I can't . You have offered a small window that I can't take . Any other options ?",BritishGasHelp,13/06/2017 07:55,8.7453E+17,8.74536E+17,431673892,andrewjp81
9651,Tue Jun 13 07:57:27 +0000 2017,8.74536E+17,"@llawndaioni Hi Dylan, it seems it's reconnected to the main hub &amp; its working. Please let me know if you have any… https://t.co/LzagYf9cD6",8.74526E+17,155289937,llawndaioni,@BritishGasHelp Hi Jake for some reason it all seemd to be working again now...after a month with no readings,BritishGasHelp,13/06/2017 07:15,8.7055E+17,8.74526E+17,431673892,llawndaioni
9751,Tue Jun 13 07:53:14 +0000 2017,8.74535E+17,@ibrocksom I've got the DM - replying now :) ^Jake,8.74534E+17,183942093,ibrocksom,@BritishGasHelp Dm I mean <ed><U+00A0><U+00BD><ed><U+00B1><U+008C>,BritishGasHelp,13/06/2017 07:48,8.74529E+17,8.74534E+17,431673892,ibrocksom
9851,Tue Jun 13 07:46:32 +0000 2017,8.74533E+17,"@hillww1 Hi William, are you having trouble logging in or is your account information not being updated? Thanks, Waz",8.7441E+17,230819862,hillww1,@BritishGas Android App not working all evening!,BritishGas,12/06/2017 23:35,NA,8.7441E+17,46630225,hillww1
9951,Tue Jun 13 07:46:26 +0000 2017,8.74533E+17,"@cathjammeh Hi Cathryn, can I just check have we sent you a bill recently? Thanks, Shelley",8.74508E+17,2180620493,cathjammeh,"@BritishGasHelp #AppHelp 
if my electrixity account is in credit can i have a refund??????",BritishGasHelp,13/06/2017 06:04,NA,8.74508E+17,431673892,cathjammeh
10051,Tue Jun 13 07:42:28 +0000 2017,8.74532E+17,"@YvonneGHarley Hey Yvonne, I can take a look at this for you. Is there any chance you can DM your address &amp; ref number? Thanks, Jake",8.7449E+17,20336930,YvonneGHarley,@BritishGas #bookanengineer need a sparky urgently,BritishGas,13/06/2017 04:53,NA,8.7449E+17,46630225,YvonneGHarley
10191,Tue Jun 13 07:34:08 +0000 2017,8.7453E+17,"@andrewjp81 August &amp; hope you can find something convenient. Thanks, Jim 2/2",8.74505E+17,8.04217E+17,andrewjp81,@BritishGasHelp hello you want me to book a boiler service but are only offering 3 days in August?? All weekdays,BritishGasHelp,13/06/2017 05:52,NA,8.74505E+17,431673892,andrewjp81
10251,Tue Jun 13 07:34:03 +0000 2017,8.7453E+17,"@andrewjp81 Hi Andrew, we only offer boiler service appts during the week, I'm sorry we can't offer you anything until  1/2",8.74505E+17,8.04217E+17,andrewjp81,@BritishGasHelp hello you want me to book a boiler service but are only offering 3 days in August?? All weekdays,BritishGasHelp,13/06/2017 05:52,NA,8.74505E+17,431673892,andrewjp81
10351,Tue Jun 13 07:32:58 +0000 2017,8.7453E+17,@lolitambonita If you don’t want to let them in then you don’t have to. 2/2,8.74526E+17,7.01852E+17,lolitambonita,@BritishGasHelp We had no notice and to be fair noone believed they were from British Gas anyways!,BritishGasHelp,13/06/2017 07:17,8.74344E+17,8.74526E+17,431673892,lolitambonita
10451,Tue Jun 13 07:32:52 +0000 2017,8.7453E+17,@lolitambonita Morrisons read so many meters for a number of suppliers that they can't give advance notice. They'll… https://t.co/3mgJEXl6gg,8.74526E+17,7.01852E+17,lolitambonita,@BritishGasHelp We had no notice and to be fair noone believed they were from British Gas anyways!,BritishGasHelp,13/06/2017 07:17,8.74344E+17,8.74526E+17,431673892,lolitambonita
10551,Tue Jun 13 07:31:46 +0000 2017,8.7453E+17,"@Natalie_Oxford Hi Natalie, please give us a call on 0800 980 0162 &amp; we'll take a look. Cheers, Dan",8.74473E+17,4144614617,Natalie_Oxford,"@BritishGasHelp I've checked my bank balance and it seems that both payments were taken. 
I'm a single mum on benef… https://t.co/CVw3uyDztk",Natalie_Oxford,13/06/2017 03:46,8.7447E+17,8.74473E+17,4144614617,Natalie_Oxford
10651,Tue Jun 13 07:30:55 +0000 2017,8.7453E+17,"@luppo31 Hi Julie, I'll get the app tested for you. Please send me a private DM with your full address &amp; email usin… https://t.co/55rVIiIK5Y",8.74362E+17,187847244,luppo31,"@BritishGasHelp #AppHelp  
hi my app is only showing gas ussadge not combined or electruc use it has done this for a week now",BritishGasHelp,12/06/2017 20:24,NA,8.74362E+17,431673892,luppo31
10751,Tue Jun 13 07:28:43 +0000 2017,8.74529E+17,"@AFewViews Hi Jodie, according to this: https://t.co/XyqN6BOHSL it's about a non-urgent matter. If you need anythin… https://t.co/VePRJ11B4P",8.74374E+17,1550366647,AFewViews,"@BritishGasHelp They aren't even paying attention as the messages all say 'hello, Miss Humphries...' and click off… https://t.co/GXjL3OuOQ9",AFewViews,12/06/2017 21:13,8.74374E+17,8.74374E+17,1550366647,AFewViews
10851,Tue Jun 13 07:28:07 +0000 2017,8.74529E+17,"@ibrocksom Try send it to this link, saves you calling up then :) ^Jake https://t.co/dlgcd3TRmR",8.74528E+17,183942093,ibrocksom,@BritishGasHelp Just give me the correct phone number that I can ring who's able to help me thanks <ed><U+00A0><U+00BD><ed><U+00B1><U+008C>,BritishGasHelp,13/06/2017 07:23,8.74525E+17,8.74528E+17,431673892,ibrocksom
10951,Tue Jun 13 07:21:20 +0000 2017,8.74527E+17,"@MarkSStrange Hi Mark, not sure what's happened there! Is there anything I can do to help? Cheers, Dan https://t.co/dlgcd3TRmR",8.74368E+17,936506016,MarkSStrange,@BritishGasHelp evening had a letter it said call this No and they can help 24/7. This is a lie I was told the department was closed. Crazy,BritishGasHelp,12/06/2017 20:50,NA,8.74368E+17,431673892,MarkSStrange
11051,Tue Jun 13 07:16:37 +0000 2017,8.74526E+17,"@CarlitoRambo Hi Carl, I'm sorry you've not been able to contact us by the online channel. Is there anything you'd… https://t.co/g0ewI1zbqk",8.74367E+17,7.29407E+17,CarlitoRambo,"@BritishGasHelp your contact us page does not work. been trying to contact you for a month now. i have moved, your fault. deal with it!",BritishGasHelp,12/06/2017 20:43,NA,8.74367E+17,431673892,CarlitoRambo
11191,Tue Jun 13 07:14:50 +0000 2017,8.74525E+17,@ibrocksom You should be able to send it over now :) ^Jake,8.74517E+17,183942093,ibrocksom,@BritishGasHelp Need you to follow me thanks,BritishGasHelp,13/06/2017 06:41,8.74321E+17,8.74517E+17,431673892,ibrocksom
11251,Tue Jun 13 07:13:34 +0000 2017,8.74525E+17,"@Pimped_Chair Hey, it can take up to 28 days to update the details on the system. Until those details are updated i… https://t.co/VC4Yd4i5e6",8.74369E+17,452080153,Pimped_Chair,@BritishGasHelp I've had my meters changed to smart meters today but this is all the app shows. What am I doing wro… https://t.co/anUxaF6NJk,BritishGasHelp,12/06/2017 20:52,NA,8.74369E+17,431673892,Pimped_Chair
11351,Tue Jun 13 07:11:54 +0000 2017,8.74525E+17,@amee_townsend <f0><U+009F><U+00A4><U+0094><f0><U+009F><U+0094><U+00A7><f0><U+009F><U+008F><U+00A0><f0><U+009F><U+0091><U+008D><f0><U+009F><U+0098><U+0084>,8.74359E+17,7.08642E+17,amee_townsend,Imagine if British gas knew how to fix a boiler<ed><U+00A0><U+00BD><ed><U+00B9><U+0083>,NA,12/06/2017 20:15,NA,8.74359E+17,NA,amee_townsend
11851,Mon Jun 12 20:38:23 +0000 2017,8.74365E+17,@rapunzelrobot That's not on at all. Can you pop me over a DM with your full name and address or customer reference… https://t.co/Umj7wAVchu,8.74364E+17,130873733,rapunzelrobot,@BritishGasHelp I told him the day it would be paid and he grunted and put the phone down almost straight away. Bizarre.,BritishGasHelp,12/06/2017 20:34,8.74361E+17,8.74364E+17,431673892,rapunzelrobot
11951,Mon Jun 12 20:22:20 +0000 2017,8.74361E+17,@rapunzelrobot Really shouldn't be like that at all. I'm here and happy to help if you need me to look into the bill for you? Sarah,8.74356E+17,130873733,rapunzelrobot,"@BritishGasHelp Had a phone call today about my bill. The bloke was rude, non-coherent and put the phone down witho… https://t.co/uviGVRa7AO",BritishGasHelp,12/06/2017 20:00,8.74355E+17,8.74356E+17,431673892,rapunzelrobot
12051,Mon Jun 12 19:57:55 +0000 2017,8.74355E+17,"@rapunzelrobot Hey there, doesn't sound like you've had the kind of experience we aim for :(. Can you tell me any m… https://t.co/B52aeX00Zm",8.74341E+17,130873733,rapunzelrobot,"@BritishGasHelp Boy, do some of your call centre staff need some customer service skills training (!!!) <ed><U+00A0><U+00BD><ed><U+00B1><U+008E><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC>",BritishGasHelp,12/06/2017 19:02,NA,8.74341E+17,431673892,rapunzelrobot
12191,Mon Jun 12 19:37:07 +0000 2017,8.7435E+17,@CoombsZuleika Not seen it yet but heard good things.,8.74341E+17,1087155672,CoombsZuleika,@BritishGasHelp I am waiting for beauty and the beast. Best film in a long time,BritishGasHelp,12/06/2017 19:00,8.74321E+17,8.74341E+17,431673892,CoombsZuleika
12251,Mon Jun 12 19:34:08 +0000 2017,8.74349E+17,"@aquininuk Great, thanks. :)",8.74349E+17,1439097889,aquininuk,@BritishGasHelp Cool thanks... I am on a business trip till tomorrow evening I Will send then,BritishGasHelp,12/06/2017 19:32,8.74348E+17,8.74349E+17,431673892,aquininuk
12351,Mon Jun 12 19:31:36 +0000 2017,8.74348E+17,"@aquininuk Ah I did send it again, try this one: https://t.co/dlgcd4bsep",8.74347E+17,1439097889,aquininuk,@BritishGasHelp No link.,BritishGasHelp,12/06/2017 19:27,8.74347E+17,8.74347E+17,431673892,aquininuk
12451,Mon Jun 12 19:26:59 +0000 2017,8.74347E+17,"@aquininuk Ooops, my bad: https://t.co/dlgcd3TRmR",8.74347E+17,1439097889,aquininuk,@BritishGasHelp DM me so I can reply my account number and I'll also included a dead some solutions Save you guys l… https://t.co/nv5hKYBZay,BritishGasHelp,12/06/2017 19:23,8.74343E+17,8.74347E+17,431673892,aquininuk
12551,Mon Jun 12 19:26:34 +0000 2017,8.74347E+17,@aquininuk You can send me your account info by clicking on this link here:,8.74347E+17,1439097889,aquininuk,@BritishGasHelp DM me so I can reply my account number and I'll also included a dead some solutions Save you guys l… https://t.co/nv5hKYBZay,BritishGasHelp,12/06/2017 19:23,8.74343E+17,8.74347E+17,431673892,aquininuk
12651,Mon Jun 12 19:21:08 +0000 2017,8.74346E+17,"@gwendolynfaker I assure you that's not the case, once again you don't have to let them in but please provide meter… https://t.co/46nNFele2o",8.7433E+17,145068289,gwendolynfaker,@BritishGasHelp And no one has ever forged ID?,BritishGasHelp,12/06/2017 18:18,8.7433E+17,8.7433E+17,431673892,gwendolynfaker
12751,Mon Jun 12 19:20:33 +0000 2017,8.74346E+17,"@pauliep1983 Doh so sorry my bad, it's 105!",8.74343E+17,342256898,pauliep1983,"@BritishGasHelp Hi, just called 150 from my mobile and got the 'no such number' tone...",BritishGasHelp,12/06/2017 19:10,8.74342E+17,8.74343E+17,431673892,pauliep1983
12851,Mon Jun 12 19:15:00 +0000 2017,8.74344E+17,"@Aponeill Hi Antony, I can check the call out fee for you. Please pop me a DM over with your full address and phone number. Thanks, Sharon",8.74336E+17,77835802,Aponeill,@BritishGasHelp Hi what are the call out charges please I can't find my pal artwork,BritishGasHelp,12/06/2017 18:42,NA,8.74336E+17,431673892,Aponeill
12951,Mon Jun 12 19:14:53 +0000 2017,8.74344E+17,"@lolitambonita possible each day &amp; in a certain order. They’ve just happened to get to you at that time. Cheers, Steve 2/2",8.74336E+17,7.01852E+17,lolitambonita,@BritishGas Why are people coming round to read our gas meter at 7:40?!,BritishGas,12/06/2017 18:40,NA,8.74336E+17,46630225,lolitambonita
13051,Mon Jun 12 19:14:39 +0000 2017,8.74344E+17,"@lolitambonita Hi Lolita, the folks at Morrisons Data Services who read the meters can call at any time from 8am un… https://t.co/JHCKAuVzsj",8.74336E+17,7.01852E+17,lolitambonita,@BritishGas Why are people coming round to read our gas meter at 7:40?!,BritishGas,12/06/2017 18:40,NA,8.74336E+17,46630225,lolitambonita
13191,Mon Jun 12 19:07:55 +0000 2017,8.74343E+17,@aquininuk I'm really sorry about this &amp; you're right it should be prevented. I'll certainly pass on your comments… https://t.co/uk2uQJSm5E,8.74337E+17,1439097889,aquininuk,@BritishGasHelp Yet from management POV.This cost a needless 45 minutes manpower. Simple coding change would correc… https://t.co/5ZFAeSpWaA,BritishGasHelp,12/06/2017 18:45,8.74325E+17,8.74337E+17,431673892,aquininuk
13251,Mon Jun 12 19:05:33 +0000 2017,8.74342E+17,"@pauliep1983 Hi, please call freephone 150 with your full post code for the most upto date info on any power cuts. Sarah",8.74341E+17,342256898,pauliep1983,@BritishGasHelp power out in SO50? Any idea when it'll be back on please??,BritishGasHelp,12/06/2017 19:01,NA,8.74341E+17,431673892,pauliep1983
13351,Mon Jun 12 18:53:55 +0000 2017,8.74339E+17,@carleylou Sorry to see you go but yes we'll receive the meter reading and then close the account and produce a final bill for you.,8.74337E+17,53191045,carleylou,@BritishGasHelp Oh no that's fine as long as I know it will be sorted with me going with someone new thanks,BritishGasHelp,12/06/2017 18:46,8.74325E+17,8.74337E+17,431673892,carleylou
13551,Mon Jun 12 18:41:06 +0000 2017,8.74336E+17,"@trecco40 Hi Wayne, of course. Please drop me over your full address &amp; DoB in a DM &amp; I'll check. Thanks, Shelley",8.74335E+17,831887527,trecco40,@BritishGasHelp #AppHelp would you able to let me know when my bill will be available on App thanks,BritishGasHelp,12/06/2017 18:37,NA,8.74335E+17,431673892,trecco40
13851,Mon Jun 12 18:18:51 +0000 2017,8.7433E+17,@smileylb73 Procedure you can do so by clicking here:https://t.co/gXdQND3Gbk 2/2,8.74329E+17,28537737,smileylb73,@BritishGasHelp Too late for twitter help. I'm doing the thing British people are good at and writing a strongly wo… https://t.co/c6tjcIjlql,BritishGasHelp,12/06/2017 18:14,8.74327E+17,8.74329E+17,431673892,0312bright
13951,Mon Jun 12 18:18:46 +0000 2017,8.7433E+17,@smileylb73 I'm really sorry to see it's come to that Lucy &amp; if I can be of any help please do let me know. If you'… https://t.co/2GV478nRyK,8.74329E+17,28537737,smileylb73,@BritishGasHelp Too late for twitter help. I'm doing the thing British people are good at and writing a strongly wo… https://t.co/c6tjcIjlql,BritishGasHelp,12/06/2017 18:14,8.74327E+17,8.74329E+17,431673892,0312bright
14051,Mon Jun 12 18:17:01 +0000 2017,8.7433E+17,"@gwendolynfaker have accurate readings we may estimate you, it’s your responsibility to send us readings to avoid e… https://t.co/IsevdDkJn2",8.74317E+17,145068289,gwendolynfaker,@BritishGas that's some next level fucked up shit right there. How hard is it to contact your customers? Notify them about 'inspections'.,BritishGas,12/06/2017 17:26,NA,8.74317E+17,46630225,gwendolynfaker
14191,Mon Jun 12 18:16:46 +0000 2017,8.7433E+17,@gwendolynfaker You can always ask to see their ID before letting them in &amp; you can of course not let them in if yo… https://t.co/akmc4l27ZM,8.74317E+17,145068289,gwendolynfaker,@BritishGas that's some next level fucked up shit right there. How hard is it to contact your customers? Notify them about 'inspections'.,BritishGas,12/06/2017 17:26,NA,8.74317E+17,46630225,gwendolynfaker
14251,Mon Jun 12 18:16:28 +0000 2017,8.7433E+17,@gwendolynfaker third party company called G4S &amp; if they’re in your area they’ll read as many meters as possible to… https://t.co/nMJj0lJTKl,8.74317E+17,145068289,gwendolynfaker,@BritishGas that's some next level fucked up shit right there. How hard is it to contact your customers? Notify them about 'inspections'.,BritishGas,12/06/2017 17:26,NA,8.74317E+17,46630225,gwendolynfaker
14351,Mon Jun 12 18:16:07 +0000 2017,8.74329E+17,"@gwendolynfaker Hi Gwendolyn, unless you arrange an appointment to have your meter read we don’t know when a meter… https://t.co/BMc9tTUpAZ",8.74317E+17,145068289,gwendolynfaker,@BritishGas that's some next level fucked up shit right there. How hard is it to contact your customers? Notify them about 'inspections'.,BritishGas,12/06/2017 17:26,NA,8.74317E+17,46630225,gwendolynfaker
